מתמיד טריפל שבועי
מתמיד שבועי פלוס
"נעים בחוץ [first_name], לך לטיול ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
נפש בריאה בגוף בריא 💪 עבודה יפה [first_name]! הגעת ליד היומי שלך.
סיום שלב ראשון
"עבודה טובה [first_name]! אתה על המסלול הנכון, [days_left] כדי לשפר את מיקומך בלוח התוצאות לפעילות השבועית. המשך בביצוע הפעילות כדי להגיע לראש הטבלה :)"
עבודה טובה [first_name]! השלמת את “[challenge_name]”. מעקב אחר ההתקדמות שלך יסייע לך לשפר את הבריאות :)
"עבודה טובה [first_name]! סנכרון משקלך וביצוע מעקב אחר ההתקדמות שלך יסייע לך לשמור על אורח חיים בריא. זכור לסנכרן את משקלך שבועיים ברציפות כדי להשלים את ""[challenge_name]"""
עבודה יפה [first_name]! 👏 הגעת ליעד היומי שלך!
עבודה יפה [first_name]! קבעת שיא חדש וזכית ב [achievement_name]. המשך בדיוק כך!
עבודה מצוינת [first_name]! השלמת את “[challenge_name]” ואתה בכיוון הנכון לאורח חיים בריא
"עבודה נהדרת [first_name]! ירדת [weekly_weight_loss] [user_unit] ואתה בדרך הנכונה להשלים את ""[challenge_name]"". זכור שירידה של 5%-7% ממשקלך מסייעת לשמור על אורח חיים בריא"
"עבודה נהדרת [first_name]! עדכון משקלך וביצוע מעקב אחר ההתקדמות שלך יסייע לך לשמור על אורח חיים בריא. זכור לעדכן את משקלך שבועים ברציפות כדי להשלים את ""[challenge_name]"""
עבודה נהדרת [first_name] על השלמת “[challenge_name]”! משקל בריא הוא המפתח לאורח חיים בריא :)
"עברו כבר 3 חודשים! צריך לחדש את המרשם? 📅~ייתכן שתצטרך לחדש את המרשם כדי להמשיך את הטיפול שלך, פנה לרופא שלך 👍"
"🥇 ערב טוב [competition_name]"", [first_name]"" מתחילה היום! השג את הכמות הגבוהה ביותר של דק' הפעילות השבוע כדי לזכות בתחרות!"
"ערב טוב [first_name], אולי יורד גשם בחוץ אבל כדאי ללכת לעשות סיבוב ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך "
"ערב טוב [first_name], אולי נלך לעשות קצת פעילות ב[location_Name] ברחוב [location_address] ונשיג את [[X]] דק' הפעילות שנותרו לך? "
ערב טוב [first_name]! אולי נצא לסיבוב ב [slot_start_time]? נותרו לך [[X]] דק' פעילות. אולי תעבור לנעליים נוחות ותצא קצת החוצה?
"ערב טוב [first_name], אחד הדברים שיסייעו לך לרדת במשקל הוא תכנון סדר יום בריא. את ארוחת הערב למשל מומלץ לאכול לפני השעה 20:00"
"ערב טוב [first_name], אם אתה עובד בלילה, נסה לישון מספיק בלילה שלפני, כדי לפצות על המחסור הצפוי בשעות שינה"
"ערב טוב [first_name], אם אתה רוצה לשמור על בריאותך ולרדת במשקל, אז שנת לילה טובה ואיכותית זה אחד הדברים החשובים ביותר שאתה צריך להקפיד עליהם! לילה טוב :)"
"ערב טוב [first_name], אמנם יורד גשם בחוץ אבל טרם השלמת את היעד להיום! קח מטריה ונלך לעשות קצת פעילות ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], אמנם יורד גשם בחוץ אבל טרם השלמת את היעד להיום! קח מטריה ונלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], אמנם יורד גשם בחוץ אבל טרם השלמת את היעד להיום! קח מטריה ונלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], אמנם קר בחוץ אבל טרם השלמת את היעד להיום! התלבש חם ונלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], אמנם קר בחוץ אבל טרם השלמת את היעד להיום! התלבש חם ונצא לסיבוב ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], אמנם קר מאוד בחוץ אבל טרם השלמת את היעד להיום! התלבש חם ונלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], אתגר את עצמך השבוע והשלם את ""[challenge_name]"" של [current_week_goal] דק' פעילות. אנחנו מאמינים בך!"
"ערב טוב [first_name], בוא ניקח את התרופה עכשיו"
"ערב טוב [first_name], בוא ניקח את התרופה שלך"
"ערב טוב [first_name], האם אתה מוכן לאתגר? ""[challenge_name]"" התחיל היום! השג את היעד היומי של [activity_goal] דק' במשך [days_achieve_daily_goal] ימים והשלם את האתגר!"
"ערב טוב [first_name], האם אתה מוכן לאתגר הבא שלך? ""[challenge_name]"" התחיל היום! השג את יעד הירידה במשקל של [weekly_weight_loss_goal] [user_unit] ושמור על אורח חיים בריא"
"🥇 ערב טוב [first_name], האם אתה מוכן להראות לנו את הרוח התחרותית שלך? ""[competition_name]"" מתחילה היום! זו ההזדמנות שלך להיות הראשון ולהשיג את היעד השבועי של [current_week_goal] דק' ולנצח את התחרות"
"🥇 ערב טוב [first_name], האם אתה מוכן להשיג את הכמות הגדולה ביותר של היעדים היומיים בשבועיים הקרובים? ""[competition_name]"" מתחילה היום! אנחנו סומכים עליך שתנצח בתחרות!"
"ערב טוב [first_name], הגיע הזמן לקחת תרופה"
"ערב טוב [first_name], היומן שלך פנוי ב [slot_start_time]. זה הזמן לעבור לנעליים נוחות ולצאת קצת החוצה ולהשלים [[X]] דק' פעילות"
"ערב טוב [first_name], היומן שלך פנוי ב [slot_start_time], נותרו לך [[X]] דק' פעילות אז אולי נקום מהכסא ונשלים את היעד היומי?"
"ערב טוב [first_name], היומן שלך פנוי ב [slot_start_time], נותרו עוד [[X]] דק' אז אולי נעשה קצת פעילות גופנית בריאה ונשלים את היעד היומי?"
"ערב טוב [first_name], זה זמן מושלם ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו להיום "
"ערב טוב [first_name], חוסר בשינה יכול להשפיע לרעה על אורח החיים ועל משטר התזונה שלך. הקפד לישון בין 7-9 שעות כל לילה. חלומות נעימים :)"
"ערב טוב [first_name], טרם השלמת את היעד להיום! התלבש חם ונלך לחלץ עצמות ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], טרם השלמת את היעד להיום! לך לטיול ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], טרם השלמת את היעד להיום! לך לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], טרם השלמת את היעד להיום! לך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], טרם השלמת את היעד להיום! לך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], טרם השלמת את היעד להיום! קח מטריה ונלך לטיול מרענן ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], טרם השלמת את היעד להיום! קח מטריה ונלך לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], טרם השלמת את היעד להיום! קח מטריה ונלך לעשות קצת פעילות ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], טרם השלמת את היעד להיום! קח מטריה ונלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], טרם השלמת את היעד להיום! קח מטריה ונלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], טרם השלמת את היעד להיום! שנלך לטיול ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום?"
"ערב טוב [first_name], טרם השלמת את היעד להיום! שנלך לטייל ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"ערב טוב [first_name], טרם השלמת את היעד להיום! שנלך לטייל ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"ערב טוב [first_name], טרם השלמת את היעד להיום! שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"ערב טוב [first_name], טרם השלמת את היעד להיום! שנלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"ערב טוב [first_name], טרם השלמת את היעד להיום! שנצא להליכה מרעננת ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו להיום?"
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] אז קח מטריה ולך לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך"
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] אז קח מטריה וצאי לסיבוב מרענן ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך"
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] ללכת לעשות קצת פעילות גופנית ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך "
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו להיום "
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך"
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך "
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] לעשות קצת פעילות גופנית ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך "
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] לצאת להליכה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו להיום "
"ערב טוב [first_name], יש לך זמן פנוי ב [slot_start_time] לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך"
"ערב טוב [first_name], לוח התוצאות לפעילות השבועית זמין כעת! עקוב אחר הדירוג שלך ושפר את מיקומך על ידי ביצוע יותר פעילות ושמירה על אורח חיים בריא :)"
"ערב טוב [first_name], לוח התוצאות לפעילות השבועית מתחיל היום! אנו סומכים עליך שמעכשיו תבצע יותר פעילות ושתזכה במקום הראשון, בוא נעשה את זה :)"
ערב טוב [first_name]! לוח התוצאות לפעילות השבועית מתחיל היום והמקום הראשון מחכה לך :) אז בוא ננסה לבצע יותר פעילות השבוע ולהגיע לראש הטבלה!
ערב טוב [first_name]! לוח התוצאות לפעילות השבועית מתחיל היום. עקוב אחר מיקומך במשך השבוע ותשאף לסיים בחלק העליון. מאמינים בך :)
"ערב טוב [first_name], למה לא תעלה על המשקל ותסנכרן אותו עם האפליקציה? "
"ערב טוב [first_name], למה שלא תעדכן היום את משקלך איתנו?"
"ערב טוב [first_name], מה דעתך לדווח על הארוחה שלך לפחות פעם ביום? ""[challenge_name]"" מחכה לך כדי שתוכל לבצע מעקב אחר גודל הארוחות ובריאותן"
"ערב טוב [first_name], מומלץ להישקל כל שבוע באותו הזמן. למה שלא תעדכן היום את משקלך?"
"ערב טוב [first_name], מומלץ להישקל כל שבוע באותו הזמן. למה שלא תעלה על המשקל ותסנכרן אותו עם האפליקציה?"
"ערב טוב [first_name], מעקב שבועי אחר משקלך יעזור לך להוריד במשקל. מה דעתך לסנכרן את משקלך עם האפליקציה עכשיו? "
"ערב טוב [first_name], מעקב שבועי אחר משקלך יעזור לך להוריד במשקל. מה דעתך לעדכן היום את משקלך?"
"ערב טוב [first_name], מעקב תדיר אחר משקלך יעזור לך להוריד במשקל "
"ערב טוב [first_name] מתחשק לך משהו בשרי לארוחת הערב? בכיף! רק חשוב לבחור בחלקי בשר רזים יותר לטובת שמירה על הבריאות, הכולסטרול ובעיקר המשקל שלך :)"
"ערב טוב [first_name], נותרו [[X]] דק' פעילות ליעד היומי, מוותרים על מעלית ועולים ברגל!"
"ערב טוב [first_name], נותרו [[X]] דק' פעילות ליעד היומי, מחנים רחוק מהבית או מקום העבודה והולכים ברגל!"
"ערב טוב [first_name], נותרו [[X]] דק' פעילות ליעד היומי, קובעים עכשיו עם חבר טוב ויוצאים להליכה יחד!"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות אז לך ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות אז לך לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. אם מזג האוויר לא מאפשר לצאת החוצה, אתה יכול ללכת בבית ולהשלים את היעד היומי שלך"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. אם מזג האוויר לא מאפשר לצאת החוצה, קח חבר מהעבודה ותעשה סיבוב במקום העבודה ותשלים את היעד היומי שלך"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וזה זמן מושלם ללכת לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וזה זמן מושלם לצאת לסיבוב התרעננות ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time] אז לך בזהירות לסיבוב ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. אז לך לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time] אז קח וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time] אז קח מטריה וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time] וזה זמן מושלם ללכת לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time] וזה זמן מושלם לעשות קצת פעילות גופנית ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time], זמן מצוין ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולעשות פעילות גופנית "
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time], זמן מצוין לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולעשות פעילות גופנית "
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. יתכן שקצת יטפטף בחוץ אז קח מטריה וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. יתכן שקצת יטפטף בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. נעים בחוץ אז כדאי ללכת לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. נעים בחוץ אז כדאי לצאת לסיבוב ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. נעים הערב וזה זמן מושלם ללכת לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. נעים הערב וזה זמן מושלם לעשות קצת פעילות גופנית ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. קר בחוץ אז תתלבש היטב וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. קר בחוץ אז תתלבש היטב וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time], שנלך לעשות סיבוב ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש ערניים יותר"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time], שנלך לקנות קפה ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש ערניים יותר"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. שנצא להליכה ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. אולי תעשה מאמץ קטן ואחרון להיום?"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. זמן מצוין ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולעשות פעילות גופנית "
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות, זמן מצוין לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולעשות פעילות גופנית "
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. יתכן שירד גשם בחוץ אז קח מטריה וצא לטיול מרענן ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. יתכן שירד גשם בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. יתכן שקצת יטפטף בחוץ אז קח מטריה וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. יתכן שקצת יטפטף בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות להיום. אם מזג האוויר לא מאפשר לעשות פעילות בחוץ, סע ל[location_Name] ברחוב [location_address] ותשלים את היעד היומי שלך שם"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות להיום וראינו שיש לך זמן להשלים אותו ב [slot_start_time]. אם מזג האוויר לא מאפשר לעשות פעילות בחוץ, סע ל[location_Name] ברחוב [location_address] ותשלים את היעד היומי שלך שם"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. נעים בחוץ אז לזה זמן מצוין ללכת לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. נעים בחוץ אז צא לסיבוב ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. נעים הערב וזה זמן מושלם ללכת לעשות קצת פעילות גופנית ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. נעים הערב וזה זמן מושלם ללכת לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. קר בחוץ אז תתלבש היטב וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. קר בחוץ אז תתלבש היטב וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות, שנלך לעשות סיבוב ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש רעננים יותר"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות, שנלך לעשות קצת פעילות ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. שנלך לקנות קפה ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש ערניים יותר"
"ערב טוב [first_name], נותרו לך [[X]] דק' פעילות. שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"ערב טוב [first_name], נותרו עוד [[X]] דק' לעמידה ביעד היומי ואם אין לך משהו חשוב ביומן ב [slot_start_time] זה הזמן לעבור לנעליים נוחות ולעשות מאמץ קטן ואחרון להיום!"
"ערב טוב [first_name], נותרו עוד [[X]] דק' פעילות לעמידה ביעד היומי ואם אין לך משהו חשוב ביומן ב [slot_start_time] זה תזמון מושלם לצאת לסיבוב ולעמוד ביעד! "
"ערב טוב [first_name], נותרו עוד [[X]] דק' פעילות לעמידה ביעד היומי ואם אין לך משהו חשוב ביומן ב [slot_start_time] מומלץ לנצל את השעה הזו לפעילות גופנית. "
"ערב טוב [first_name], נעים בחוץ אז זה זמן מצוין לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו להיום "
"ערב טוב [first_name], נעים בחוץ אז לך בזהירות לטיול ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], נעים בחוץ אז לך בזהירות לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], נעים בחוץ אז לך לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך "
"ערב טוב [first_name], נעים בחוץ וטרם השלמת את היעד להיום! לך לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], נעים בחוץ וטרם השלמת את היעד להיום! לך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"ערב טוב [first_name], נעים בחוץ ויש לך זמן פנוי ב [slot_start_time] ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך "
"ערב טוב [first_name], נעים בחוץ ויש לך זמן פנוי ב [slot_start_time] לעשות קצת פעילות גופנית ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו לך "
"ערב טוב [first_name], נעים הערב אז למה שלא נלך לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו להיום?"
"ערב טוב [first_name], נעים הערב בחוץ. שנלך לטייל ב[location_Name] ברחוב [location_address] ונשיג את [[X]] דק' הפעילות שנותרו? "
"ערב טוב [first_name], נעים הערב ויש לך זמן פנוי ב [slot_start_time] ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], נעים הערב ויש לך זמן פנוי ב [slot_start_time] לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו להיום"
"ערב טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אבל יש לך זמן פנוי ב [slot_start_time] אז אולי תסע ל[location_Name] ברחוב [location_address] ותשלים את [[X]] דק' הפעילות שנותרו לך להיום בהליכה שם? "
"ערב טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז אולי תסע ל[location_Name] ברחוב [location_address] ותשלים את [[X]] דק' הפעילות שנותרו לך להיום בהליכה שם? "
"ערב טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז קום מהכסא ותשלים את [[X]] דק' הפעילות שנותרו לך להיום בהליכה ברחבי המשרד "
"ערב טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז קום מהספה ותשלים את [[X]] דק' הפעילות שנותרו לך להיום בתוך הבית "
"ערב טוב [first_name], קח מטריה ולך לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך?"
"ערב טוב [first_name] רק עוד [[X]] דק' פעילות והגעת ליעד היומי, עוד מאמץ קטן!"
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות והיומן שלך גילה לנו שיש לך זמן פנוי ב [slot_start_time]. שנצא להתרעננות? "
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות והיומן שלך גילה לנו שיש לך זמן פנוי ב [slot_start_time]. שנקום מהכסא ונצא לסיבוב? "
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שהיומן שלך פנוי ב [slot_start_time], שנצא ונעשה קצת פעילות גופנית בריאה? "
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שהיומן שלך פנוי ב [slot_start_time], שנצא לסיבוב? "
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. אולי נצא לסיבוב?"
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. בהצלחה! "
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. המשך יום בריא! "
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. סומכים עליך שתעשה זאת! "
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי. יוצאים לסיבוב משלימים את היעד!"
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי. סומכים עליך שתעשה זאת!"
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי. עוברים לנעליים נוחות ויוצאים להליכה!"
"ערב טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי. קמים מהכסא ויוצאים לסיבוב קצר!"
"ערב טוב [first_name], רק רצינו להזכיר שנותרו לך [[X]] דק' פעילות ליעד היומי. שנצא לסיבוב ב [slot_start_time] ונשלים אותן? זה אפשרי וזה למען בריאותך! "
"ערב טוב [first_name], שבוע חדש מתחיל עם לוח תוצאות חדש לפעילות השבועית! עקוב אחר הדירוג שלך ונסה לראות איך אתה יכול לשפר את מיקומך בטבלה. פשוט השתדל לבצע יותר פעילות השבוע, אנחנו סומכים עליך :)"
